# x [m]	intensity (normalized)
-0.000460933	0.00950336
-0.000460683	0.00951753
-0.000460433	0.00953306
-0.000460183	0.00954994
-0.000459932	0.00956818
-0.000459682	0.00958779
-0.000459432	0.00960877
-0.000459182	0.00963114
-0.000458932	0.00965489
-0.000458682	0.00968002
-0.000458432	0.00970656
-0.000458182	0.00973449
-0.000457932	0.00976382
-0.000457682	0.00979456
-0.000457432	0.00982672
-0.000457182	0.00986029
-0.000456932	0.00989528
-0.000456682	0.0099317
-0.000456432	0.00996954
-0.000456182	0.0100088
-0.000455932	0.0100495
-0.000455682	0.0100917
-0.000455432	0.0101353
-0.000455182	0.0101803
-0.000454932	0.0102268
-0.000454682	0.0102748
-0.000454432	0.0103242
-0.000454182	0.0103751
-0.000453932	0.0104274
-0.000453682	0.0104812
-0.000453432	0.0105364
-0.000453182	0.0105932
-0.000452932	0.0106514
-0.000452682	0.0107111
-0.000452432	0.0107722
-0.000452182	0.0108348
-0.000451931	0.010899
-0.000451681	0.0109645
-0.000451431	0.0110316
-0.000451181	0.0111002
-0.000450931	0.0111702
-0.000450681	0.0112418
-0.000450431	0.0113148
-0.000450181	0.0113893
-0.000449931	0.0114653
-0.000449681	0.0115428
-0.000449431	0.0116218
-0.000449181	0.0117022
-0.000448931	0.0117842
-0.000448681	0.0118676
-0.000448431	0.0119526
-0.000448181	0.012039
-0.000447931	0.0121269
-0.000447681	0.0122163
-0.000447431	0.0123072
-0.000447181	0.0123996
-0.000446931	0.0124935
-0.000446681	0.0125889
-0.000446431	0.0126857
-0.000446181	0.0127841
-0.000445931	0.0128839
-0.000445681	0.0129852
-0.000445431	0.013088
-0.000445181	0.0131922
-0.000444931	0.013298
-0.000444681	0.0134052
-0.000444431	0.0135139
-0.000444181	0.013624
-0.00044393	0.0137356
-0.00044368	0.0138487
-0.00044343	0.0139633
-0.00044318	0.0140793
-0.00044293	0.0141967
-0.00044268	0.0143157
-0.00044243	0.014436
-0.00044218	0.0145578
-0.00044193	0.0146811
-0.00044168	0.0148058
-0.00044143	0.0149319
-0.00044118	0.0150595
-0.00044093	0.0151885
-0.00044068	0.0153189
-0.00044043	0.0154507
-0.00044018	0.015584
-0.00043993	0.0157186
-0.00043968	0.0158547
-0.00043943	0.0159922
-0.00043918	0.016131
-0.00043893	0.0162713
-0.00043868	0.0164129
-0.00043843	0.0165559
-0.00043818	0.0167003
-0.00043793	0.0168461
-0.00043768	0.0169932
-0.00043743	0.0171417
-0.00043718	0.0172915
-0.00043693	0.0174427
-0.00043668	0.0175952
-0.00043643	0.017749
-0.00043618	0.0179042
-0.000435929	0.0180607
-0.000435679	0.0182185
-0.000435429	0.0183776
-0.000435179	0.018538
-0.000434929	0.0186997
-0.000434679	0.0188626
-0.000434429	0.0190269
-0.000434179	0.0191924
-0.000433929	0.0193592
-0.000433679	0.0195272
-0.000433429	0.0196965
-0.000433179	0.019867
-0.000432929	0.0200388
-0.000432679	0.0202117
-0.000432429	0.0203859
-0.000432179	0.0205613
-0.000431929	0.0207378
-0.000431679	0.0209156
-0.000431429	0.0210945
-0.000431179	0.0212746
-0.000430929	0.0214559
-0.000430679	0.0216383
-0.000430429	0.0218219
-0.000430179	0.0220065
-0.000429929	0.0221923
-0.000429679	0.0223792
-0.000429429	0.0225673
-0.000429179	0.0227564
-0.000428929	0.0229465
-0.000428679	0.0231378
-0.000428429	0.0233301
-0.000428179	0.0235235
-0.000427928	0.0237179
-0.000427678	0.0239133
-0.000427428	0.0241098
-0.000427178	0.0243072
-0.000426928	0.0245057
-0.000426678	0.0247051
-0.000426428	0.0249055
-0.000426178	0.0251069
-0.000425928	0.0253092
-0.000425678	0.0255125
-0.000425428	0.0257166
-0.000425178	0.0259218
-0.000424928	0.0261278
-0.000424678	0.0263347
-0.000424428	0.0265424
-0.000424178	0.0267511
-0.000423928	0.0269606
-0.000423678	0.027171
-0.000423428	0.0273821
-0.000423178	0.0275941
-0.000422928	0.0278069
-0.000422678	0.0280205
-0.000422428	0.0282349
-0.000422178	0.0284501
-0.000421928	0.028666
-0.000421678	0.0288826
-0.000421428	0.0291
-0.000421178	0.0293181
-0.000420928	0.0295369
-0.000420678	0.0297563
-0.000420428	0.0299765
-0.000420178	0.0301973
-0.000419927	0.0304188
-0.000419677	0.0306409
-0.000419427	0.0308636
-0.000419177	0.0310869
-0.000418927	0.0313108
-0.000418677	0.0315353
-0.000418427	0.0317604
-0.000418177	0.031986
-0.000417927	0.0322121
-0.000417677	0.0324388
-0.000417427	0.0326659
-0.000417177	0.0328936
-0.000416927	0.0331217
-0.000416677	0.0333504
-0.000416427	0.0335794
-0.000416177	0.0338089
-0.000415927	0.0340388
-0.000415677	0.0342691
-0.000415427	0.0344998
-0.000415177	0.0347309
-0.000414927	0.0349623
-0.000414677	0.0351941
-0.000414427	0.0354262
-0.000414177	0.0356587
-0.000413927	0.0358914
-0.000413677	0.0361244
-0.000413427	0.0363577
-0.000413177	0.0365912
-0.000412927	0.036825
-0.000412677	0.037059
-0.000412427	0.0372932
-0.000412177	0.0375276
-0.000411926	0.0377621
-0.000411676	0.0379969
-0.000411426	0.0382317
-0.000411176	0.0384667
-0.000410926	0.0387019
-0.000410676	0.0389371
-0.000410426	0.0391724
-0.000410176	0.0394077
-0.000409926	0.0396431
-0.000409676	0.0398786
-0.000409426	0.040114
-0.000409176	0.0403495
-0.000408926	0.0405849
-0.000408676	0.0408204
-0.000408426	0.0410557
-0.000408176	0.041291
-0.000407926	0.0415263
-0.000407676	0.0417614
-0.000407426	0.0419964
-0.000407176	0.0422314
-0.000406926	0.0424661
-0.000406676	0.0427007
-0.000406426	0.0429351
-0.000406176	0.0431694
-0.000405926	0.0434034
-0.000405676	0.0436372
-0.000405426	0.0438708
-0.000405176	0.0441041
-0.000404926	0.0443371
-0.000404676	0.0445699
-0.000404426	0.0448024
-0.000404176	0.0450345
-0.000403925	0.0452663
-0.000403675	0.0454977
-0.000403425	0.0457288
-0.000403175	0.0459595
-0.000402925	0.0461898
-0.000402675	0.0464197
-0.000402425	0.0466491
-0.000402175	0.0468781
-0.000401925	0.0471066
-0.000401675	0.0473347
-0.000401425	0.0475623
-0.000401175	0.0477893
-0.000400925	0.0480158
-0.000400675	0.0482418
-0.000400425	0.0484672
-0.000400175	0.048692
-0.000399925	0.0489163
-0.000399675	0.0491399
-0.000399425	0.0493629
-0.000399175	0.0495853
-0.000398925	0.049807
-0.000398675	0.0500281
-0.000398425	0.0502485
-0.000398175	0.0504681
-0.000397925	0.0506871
-0.000397675	0.0509053
-0.000397425	0.0511228
-0.000397175	0.0513395
-0.000396925	0.0515554
-0.000396675	0.0517706
-0.000396425	0.0519849
-0.000396175	0.0521984
-0.000395924	0.0524111
-0.000395674	0.0526229
-0.000395424	0.0528338
-0.000395174	0.0530439
-0.000394924	0.0532531
-0.000394674	0.0534613
-0.000394424	0.0536686
-0.000394174	0.053875
-0.000393924	0.0540804
-0.000393674	0.0542849
-0.000393424	0.0544884
-0.000393174	0.0546908
-0.000392924	0.0548923
-0.000392674	0.0550927
-0.000392424	0.0552921
-0.000392174	0.0554904
-0.000391924	0.0556877
-0.000391674	0.0558839
-0.000391424	0.0560789
-0.000391174	0.0562729
-0.000390924	0.0564657
-0.000390674	0.0566574
-0.000390424	0.056848
-0.000390174	0.0570374
-0.000389924	0.0572256
-0.000389674	0.0574126
-0.000389424	0.0575984
-0.000389174	0.057783
-0.000388924	0.0579663
-0.000388674	0.0581484
-0.000388424	0.0583293
-0.000388174	0.0585089
-0.000387923	0.0586872
-0.000387673	0.0588642
-0.000387423	0.0590399
-0.000387173	0.0592143
-0.000386923	0.0593873
-0.000386673	0.059559
-0.000386423	0.0597294
-0.000386173	0.0598984
-0.000385923	0.060066
-0.000385673	0.0602322
-0.000385423	0.0603971
-0.000385173	0.0605605
-0.000384923	0.0607225
-0.000384673	0.060883
-0.000384423	0.0610422
-0.000384173	0.0611998
-0.000383923	0.061356
-0.000383673	0.0615108
-0.000383423	0.061664
-0.000383173	0.0618157
-0.000382923	0.061966
-0.000382673	0.0621147
-0.000382423	0.0622619
-0.000382173	0.0624075
-0.000381923	0.0625516
-0.000381673	0.0626942
-0.000381423	0.0628352
-0.000381173	0.0629746
-0.000380923	0.0631125
-0.000380673	0.0632487
-0.000380423	0.0633834
-0.000380173	0.0635164
-0.000379922	0.0636478
-0.000379672	0.0637776
-0.000379422	0.0639058
-0.000379172	0.0640323
-0.000378922	0.0641572
-0.000378672	0.0642805
-0.000378422	0.064402
-0.000378172	0.0645219
-0.000377922	0.0646401
-0.000377672	0.0647567
-0.000377422	0.0648715
-0.000377172	0.0649846
-0.000376922	0.0650961
-0.000376672	0.0652058
-0.000376422	0.0653138
-0.000376172	0.0654201
-0.000375922	0.0655247
-0.000375672	0.0656275
-0.000375422	0.0657286
-0.000375172	0.0658279
-0.000374922	0.0659255
-0.000374672	0.0660214
-0.000374422	0.0661154
-0.000374172	0.0662077
-0.000373922	0.0662983
-0.000373672	0.0663871
-0.000373422	0.066474
-0.000373172	0.0665593
-0.000372922	0.0666427
-0.000372672	0.0667243
-0.000372422	0.0668041
-0.000372172	0.0668822
-0.000371921	0.0669584
-0.000371671	0.0670329
-0.000371421	0.0671055
-0.000371171	0.0671763
-0.000370921	0.0672454
-0.000370671	0.0673126
-0.000370421	0.067378
-0.000370171	0.0674415
-0.000369921	0.0675033
-0.000369671	0.0675632
-0.000369421	0.0676214
-0.000369171	0.0676777
-0.000368921	0.0677322
-0.000368671	0.0677848
-0.000368421	0.0678356
-0.000368171	0.0678847
-0.000367921	0.0679318
-0.000367671	0.0679772
-0.000367421	0.0680207
-0.000367171	0.0680625
-0.000366921	0.0681023
-0.000366671	0.0681404
-0.000366421	0.0681767
-0.000366171	0.0682111
-0.000365921	0.0682437
-0.000365671	0.0682745
-0.000365421	0.0683035
-0.000365171	0.0683307
-0.000364921	0.068356
-0.000364671	0.0683796
-0.000364421	0.0684013
-0.000364171	0.0684213
-0.00036392	0.0684394
-0.00036367	0.0684558
-0.00036342	0.0684703
-0.00036317	0.0684831
-0.00036292	0.0684941
-0.00036267	0.0685033
-0.00036242	0.0685107
-0.00036217	0.0685163
-0.00036192	0.0685202
-0.00036167	0.0685223
-0.00036142	0.0685227
-0.00036117	0.0685213
-0.00036092	0.0685181
-0.00036067	0.0685132
-0.00036042	0.0685066
-0.00036017	0.0684982
-0.00035992	0.0684881
-0.00035967	0.0684763
-0.00035942	0.0684628
-0.00035917	0.0684476
-0.00035892	0.0684307
-0.00035867	0.068412
-0.00035842	0.0683917
-0.00035817	0.0683697
-0.00035792	0.0683461
-0.00035767	0.0683208
-0.00035742	0.0682938
-0.00035717	0.0682652
-0.00035692	0.068235
-0.00035667	0.0682031
-0.00035642	0.0681696
-0.00035617	0.0681345
-0.000355919	0.0680978
-0.000355669	0.0680595
-0.000355419	0.0680196
-0.000355169	0.0679781
-0.000354919	0.0679351
-0.000354669	0.0678906
-0.000354419	0.0678445
-0.000354169	0.0677968
-0.000353919	0.0677477
-0.000353669	0.067697
-0.000353419	0.0676448
-0.000353169	0.0675912
-0.000352919	0.0675361
-0.000352669	0.0674795
-0.000352419	0.0674215
-0.000352169	0.067362
-0.000351919	0.0673011
-0.000351669	0.0672388
-0.000351419	0.0671751
-0.000351169	0.06711
-0.000350919	0.0670435
-0.000350669	0.0669756
-0.000350419	0.0669065
-0.000350169	0.0668359
-0.000349919	0.0667641
-0.000349669	0.066691
-0.000349419	0.0666165
-0.000349169	0.0665408
-0.000348919	0.0664638
-0.000348669	0.0663856
-0.000348419	0.0663061
-0.000348169	0.0662255
-0.000347918	0.0661436
-0.000347668	0.0660605
-0.000347418	0.0659763
-0.000347168	0.0658909
-0.000346918	0.0658043
-0.000346668	0.0657167
-0.000346418	0.0656279
-0.000346168	0.0655381
-0.000345918	0.0654471
-0.000345668	0.0653551
-0.000345418	0.0652621
-0.000345168	0.0651681
-0.000344918	0.065073
-0.000344668	0.064977
-0.000344418	0.0648799
-0.000344168	0.064782
-0.000343918	0.0646831
-0.000343668	0.0645833
-0.000343418	0.0644826
-0.000343168	0.064381
-0.000342918	0.0642785
-0.000342668	0.0641752
-0.000342418	0.0640711
-0.000342168	0.0639662
-0.000341918	0.0638605
-0.000341668	0.063754
-0.000341418	0.0636468
-0.000341168	0.0635389
-0.000340918	0.0634302
-0.000340668	0.0633209
-0.000340418	0.0632109
-0.000340168	0.0631003
-0.000339917	0.062989
-0.000339667	0.0628771
-0.000339417	0.0627647
-0.000339167	0.0626517
-0.000338917	0.0625381
-0.000338667	0.062424
-0.000338417	0.0623095
-0.000338167	0.0621944
-0.000337917	0.0620789
-0.000337667	0.061963
-0.000337417	0.0618467
-0.000337167	0.0617299
-0.000336917	0.0616128
-0.000336667	0.0614954
-0.000336417	0.0613776
-0.000336167	0.0612595
-0.000335917	0.0611412
-0.000335667	0.0610226
-0.000335417	0.0609037
-0.000335167	0.0607847
-0.000334917	0.0606655
-0.000334667	0.0605461
-0.000334417	0.0604265
-0.000334167	0.0603069
-0.000333917	0.0601872
-0.000333667	0.0600673
-0.000333417	0.0599475
-0.000333167	0.0598276
-0.000332917	0.0597077
-0.000332667	0.0595879
-0.000332417	0.0594681
-0.000332167	0.0593484
-0.000331916	0.0592287
-0.000331666	0.0591092
-0.000331416	0.0589899
-0.000331166	0.0588707
-0.000330916	0.0587517
-0.000330666	0.058633
-0.000330416	0.0585144
-0.000330166	0.0583962
-0.000329916	0.0582783
-0.000329666	0.0581606
-0.000329416	0.0580433
-0.000329166	0.0579264
-0.000328916	0.0578099
-0.000328666	0.0576938
-0.000328416	0.0575782
-0.000328166	0.057463
-0.000327916	0.0573484
-0.000327666	0.0572342
-0.000327416	0.0571206
-0.000327166	0.0570076
-0.000326916	0.0568952
-0.000326666	0.0567834
-0.000326416	0.0566723
-0.000326166	0.0565618
-0.000325916	0.0564521
-0.000325666	0.056343
-0.000325416	0.0562348
-0.000325166	0.0561273
-0.000324916	0.0560206
-0.000324666	0.0559148
-0.000324416	0.0558098
-0.000324166	0.0557057
-0.000323915	0.0556026
-0.000323665	0.0555003
-0.000323415	0.0553991
-0.000323165	0.0552988
-0.000322915	0.0551995
-0.000322665	0.0551013
-0.000322415	0.0550042
-0.000322165	0.0549082
-0.000321915	0.0548133
-0.000321665	0.0547195
-0.000321415	0.0546269
-0.000321165	0.0545356
-0.000320915	0.0544454
-0.000320665	0.0543565
-0.000320415	0.0542689
-0.000320165	0.0541826
-0.000319915	0.0540977
-0.000319665	0.0540141
-0.000319415	0.0539319
-0.000319165	0.0538511
-0.000318915	0.0537718
-0.000318665	0.0536939
-0.000318415	0.0536175
-0.000318165	0.0535427
-0.000317915	0.0534694
-0.000317665	0.0533976
-0.000317415	0.0533275
-0.000317165	0.053259
-0.000316915	0.0531921
-0.000316665	0.053127
-0.000316415	0.0530635
-0.000316165	0.0530018
-0.000315914	0.0529418
-0.000315664	0.0528836
-0.000315414	0.0528272
-0.000315164	0.0527727
-0.000314914	0.05272
-0.000314664	0.0526692
-0.000314414	0.0526203
-0.000314164	0.0525734
-0.000313914	0.0525284
-0.000313664	0.0524854
-0.000313414	0.0524444
-0.000313164	0.0524055
-0.000312914	0.0523687
-0.000312664	0.0523339
-0.000312414	0.0523012
-0.000312164	0.0522707
-0.000311914	0.0522424
-0.000311664	0.0522163
-0.000311414	0.0521923
-0.000311164	0.0521707
-0.000310914	0.0521512
-0.000310664	0.0521341
-0.000310414	0.0521193
-0.000310164	0.0521069
-0.000309914	0.0520968
-0.000309664	0.0520891
-0.000309414	0.0520838
-0.000309164	0.0520809
-0.000308914	0.0520806
-0.000308664	0.0520827
-0.000308414	0.0520873
-0.000308164	0.0520944
-0.000307913	0.0521041
-0.000307663	0.0521164
-0.000307413	0.0521313
-0.000307163	0.0521489
-0.000306913	0.0521691
-0.000306663	0.0521919
-0.000306413	0.0522175
-0.000306163	0.0522458
-0.000305913	0.0522768
-0.000305663	0.0523106
-0.000305413	0.0523472
-0.000305163	0.0523865
-0.000304913	0.0524288
-0.000304663	0.0524739
-0.000304413	0.0525218
-0.000304163	0.0525727
-0.000303913	0.0526265
-0.000303663	0.0526832
-0.000303413	0.0527429
-0.000303163	0.0528056
-0.000302913	0.0528712
-0.000302663	0.0529399
-0.000302413	0.0530117
-0.000302163	0.0530865
-0.000301913	0.0531644
-0.000301663	0.0532455
-0.000301413	0.0533296
-0.000301163	0.0534169
-0.000300913	0.0535074
-0.000300663	0.053601
-0.000300413	0.0536979
-0.000300163	0.053798
-0.000299912	0.0539013
-0.000299662	0.0540079
-0.000299412	0.0541178
-0.000299162	0.054231
-0.000298912	0.0543475
-0.000298662	0.0544674
-0.000298412	0.0545906
-0.000298162	0.0547172
-0.000297912	0.0548471
-0.000297662	0.0549805
-0.000297412	0.0551173
-0.000297162	0.0552576
-0.000296912	0.0554013
-0.000296662	0.0555484
-0.000296412	0.0556991
-0.000296162	0.0558533
-0.000295912	0.056011
-0.000295662	0.0561723
-0.000295412	0.0563371
-0.000295162	0.0565055
-0.000294912	0.0566774
-0.000294662	0.056853
-0.000294412	0.0570322
-0.000294162	0.057215
-0.000293912	0.0574015
-0.000293662	0.0575916
-0.000293412	0.0577854
-0.000293162	0.0579829
-0.000292912	0.0581841
-0.000292662	0.0583889
-0.000292412	0.0585976
-0.000292162	0.0588099
-0.000291911	0.059026
-0.000291661	0.0592459
-0.000291411	0.0594696
-0.000291161	0.059697
-0.000290911	0.0599282
-0.000290661	0.0601633
-0.000290411	0.0604022
-0.000290161	0.0606449
-0.000289911	0.0608914
-0.000289661	0.0611418
-0.000289411	0.0613961
-0.000289161	0.0616542
-0.000288911	0.0619162
-0.000288661	0.0621821
-0.000288411	0.0624519
-0.000288161	0.0627256
-0.000287911	0.0630033
-0.000287661	0.0632848
-0.000287411	0.0635703
-0.000287161	0.0638597
-0.000286911	0.0641531
-0.000286661	0.0644505
-0.000286411	0.0647518
-0.000286161	0.0650571
-0.000285911	0.0653663
-0.000285661	0.0656796
-0.000285411	0.0659968
-0.000285161	0.066318
-0.000284911	0.0666432
-0.000284661	0.0669725
-0.000284411	0.0673057
-0.000284161	0.067643
-0.00028391	0.0679842
-0.00028366	0.0683295
-0.00028341	0.0686789
-0.00028316	0.0690322
-0.00028291	0.0693896
-0.00028266	0.0697511
-0.00028241	0.0701165
-0.00028216	0.0704861
-0.00028191	0.0708596
-0.00028166	0.0712372
-0.00028141	0.0716189
-0.00028116	0.0720046
-0.00028091	0.0723943
-0.00028066	0.0727882
-0.00028041	0.073186
-0.00028016	0.0735879
-0.00027991	0.0739939
-0.00027966	0.0744039
-0.00027941	0.074818
-0.00027916	0.0752361
-0.00027891	0.0756583
-0.00027866	0.0760845
-0.00027841	0.0765148
-0.00027816	0.0769491
-0.00027791	0.0773875
-0.00027766	0.0778299
-0.00027741	0.0782763
-0.00027716	0.0787268
-0.00027691	0.0791813
-0.00027666	0.0796398
-0.00027641	0.0801023
-0.00027616	0.0805689
-0.000275909	0.0810395
-0.000275659	0.081514
-0.000275409	0.0819926
-0.000275159	0.0824752
-0.000274909	0.0829618
-0.000274659	0.0834524
-0.000274409	0.0839469
-0.000274159	0.0844454
-0.000273909	0.0849479
-0.000273659	0.0854544
-0.000273409	0.0859647
-0.000273159	0.0864791
-0.000272909	0.0869974
-0.000272659	0.0875196
-0.000272409	0.0880457
-0.000272159	0.0885757
-0.000271909	0.0891097
-0.000271659	0.0896475
-0.000271409	0.0901892
-0.000271159	0.0907348
-0.000270909	0.0912842
-0.000270659	0.0918375
-0.000270409	0.0923946
-0.000270159	0.0929556
-0.000269909	0.0935203
-0.000269659	0.0940889
-0.000269409	0.0946613
-0.000269159	0.0952374
-0.000268909	0.0958174
-0.000268659	0.096401
-0.000268409	0.0969885
-0.000268159	0.0975796
-0.000267908	0.0981745
-0.000267658	0.098773
-0.000267408	0.0993753
-0.000267158	0.0999812
-0.000266908	0.100591
-0.000266658	0.101204
-0.000266408	0.101821
-0.000266158	0.102441
-0.000265908	0.103065
-0.000265658	0.103693
-0.000265408	0.104324
-0.000265158	0.104959
-0.000264908	0.105597
-0.000264658	0.106239
-0.000264408	0.106884
-0.000264158	0.107533
-0.000263908	0.108185
-0.000263658	0.108841
-0.000263408	0.1095
-0.000263158	0.110162
-0.000262908	0.110828
-0.000262658	0.111497
-0.000262408	0.11217
-0.000262158	0.112846
-0.000261908	0.113525
-0.000261658	0.114208
-0.000261408	0.114893
-0.000261158	0.115582
-0.000260908	0.116274
-0.000260658	0.11697
-0.000260408	0.117668
-0.000260158	0.11837
-0.000259907	0.119075
-0.000259657	0.119783
-0.000259407	0.120494
-0.000259157	0.121208
-0.000258907	0.121925
-0.000258657	0.122645
-0.000258407	0.123368
-0.000258157	0.124094
-0.000257907	0.124824
-0.000257657	0.125556
-0.000257407	0.12629
-0.000257157	0.127028
-0.000256907	0.127769
-0.000256657	0.128512
-0.000256407	0.129258
-0.000256157	0.130007
-0.000255907	0.130759
-0.000255657	0.131513
-0.000255407	0.132271
-0.000255157	0.13303
-0.000254907	0.133793
-0.000254657	0.134558
-0.000254407	0.135325
-0.000254157	0.136096
-0.000253907	0.136868
-0.000253657	0.137643
-0.000253407	0.138421
-0.000253157	0.139201
-0.000252907	0.139984
-0.000252657	0.140769
-0.000252407	0.141556
-0.000252157	0.142345
-0.000251906	0.143137
-0.000251656	0.143931
-0.000251406	0.144728
-0.000251156	0.145526
-0.000250906	0.146327
-0.000250656	0.14713
-0.000250406	0.147935
-0.000250156	0.148742
-0.000249906	0.149551
-0.000249656	0.150362
-0.000249406	0.151175
-0.000249156	0.15199
-0.000248906	0.152807
-0.000248656	0.153626
-0.000248406	0.154447
-0.000248156	0.15527
-0.000247906	0.156094
-0.000247656	0.15692
-0.000247406	0.157748
-0.000247156	0.158578
-0.000246906	0.159409
-0.000246656	0.160242
-0.000246406	0.161077
-0.000246156	0.161913
-0.000245906	0.16275
-0.000245656	0.16359
-0.000245406	0.16443
-0.000245156	0.165272
-0.000244906	0.166116
-0.000244656	0.16696
-0.000244406	0.167806
-0.000244156	0.168654
-0.000243905	0.169503
-0.000243655	0.170352
-0.000243405	0.171204
-0.000243155	0.172056
-0.000242905	0.172909
-0.000242655	0.173764
-0.000242405	0.174619
-0.000242155	0.175476
-0.000241905	0.176333
-0.000241655	0.177192
-0.000241405	0.178051
-0.000241155	0.178911
-0.000240905	0.179772
-0.000240655	0.180634
-0.000240405	0.181497
-0.000240155	0.18236
-0.000239905	0.183224
-0.000239655	0.184089
-0.000239405	0.184954
-0.000239155	0.18582
-0.000238905	0.186687
-0.000238655	0.187554
-0.000238405	0.188421
-0.000238155	0.189289
-0.000237905	0.190158
-0.000237655	0.191026
-0.000237405	0.191895
-0.000237155	0.192765
-0.000236905	0.193634
-0.000236655	0.194504
-0.000236405	0.195374
-0.000236155	0.196244
-0.000235904	0.197114
-0.000235654	0.197984
-0.000235404	0.198855
-0.000235154	0.199725
-0.000234904	0.200595
-0.000234654	0.201465
-0.000234404	0.202336
-0.000234154	0.203205
-0.000233904	0.204075
-0.000233654	0.204945
-0.000233404	0.205814
-0.000233154	0.206683
-0.000232904	0.207551
-0.000232654	0.20842
-0.000232404	0.209287
-0.000232154	0.210155
-0.000231904	0.211022
-0.000231654	0.211888
-0.000231404	0.212754
-0.000231154	0.213619
-0.000230904	0.214484
-0.000230654	0.215347
-0.000230404	0.216211
-0.000230154	0.217073
-0.000229904	0.217935
-0.000229654	0.218795
-0.000229404	0.219655
-0.000229154	0.220514
-0.000228904	0.221373
-0.000228654	0.22223
-0.000228404	0.223086
-0.000228154	0.223941
-0.000227903	0.224795
-0.000227653	0.225648
-0.000227403	0.2265
-0.000227153	0.22735
-0.000226903	0.2282
-0.000226653	0.229048
-0.000226403	0.229895
-0.000226153	0.23074
-0.000225903	0.231584
-0.000225653	0.232427
-0.000225403	0.233268
-0.000225153	0.234108
-0.000224903	0.234946
-0.000224653	0.235783
-0.000224403	0.236618
-0.000224153	0.237452
-0.000223903	0.238283
-0.000223653	0.239114
-0.000223403	0.239942
-0.000223153	0.240769
-0.000222903	0.241594
-0.000222653	0.242417
-0.000222403	0.243238
-0.000222153	0.244058
-0.000221903	0.244875
-0.000221653	0.24569
-0.000221403	0.246504
-0.000221153	0.247315
-0.000220903	0.248125
-0.000220653	0.248932
-0.000220403	0.249737
-0.000220153	0.25054
-0.000219902	0.251341
-0.000219652	0.25214
-0.000219402	0.252936
-0.000219152	0.25373
-0.000218902	0.254522
-0.000218652	0.255311
-0.000218402	0.256098
-0.000218152	0.256883
-0.000217902	0.257665
-0.000217652	0.258444
-0.000217402	0.259222
-0.000217152	0.259996
-0.000216902	0.260768
-0.000216652	0.261537
-0.000216402	0.262304
-0.000216152	0.263068
-0.000215902	0.26383
-0.000215652	0.264588
-0.000215402	0.265344
-0.000215152	0.266097
-0.000214902	0.266848
-0.000214652	0.267595
-0.000214402	0.26834
-0.000214152	0.269082
-0.000213902	0.26982
-0.000213652	0.270556
-0.000213402	0.271289
-0.000213152	0.272019
-0.000212902	0.272746
-0.000212652	0.273469
-0.000212402	0.27419
-0.000212152	0.274908
-0.000211901	0.275622
-0.000211651	0.276333
-0.000211401	0.277041
-0.000211151	0.277746
-0.000210901	0.278448
-0.000210651	0.279146
-0.000210401	0.279841
-0.000210151	0.280533
-0.000209901	0.281221
-0.000209651	0.281906
-0.000209401	0.282588
-0.000209151	0.283266
-0.000208901	0.283941
-0.000208651	0.284612
-0.000208401	0.28528
-0.000208151	0.285944
-0.000207901	0.286605
-0.000207651	0.287262
-0.000207401	0.287916
-0.000207151	0.288566
-0.000206901	0.289212
-0.000206651	0.289855
-0.000206401	0.290495
-0.000206151	0.29113
-0.000205901	0.291762
-0.000205651	0.29239
-0.000205401	0.293015
-0.000205151	0.293635
-0.000204901	0.294252
-0.000204651	0.294865
-0.000204401	0.295475
-0.000204151	0.29608
-0.0002039	0.296682
-0.00020365	0.29728
-0.0002034	0.297874
-0.00020315	0.298464
-0.0002029	0.29905
-0.00020265	0.299632
-0.0002024	0.300211
-0.00020215	0.300785
-0.0002019	0.301356
-0.00020165	0.301922
-0.0002014	0.302485
-0.00020115	0.303043
-0.0002009	0.303598
-0.00020065	0.304148
-0.0002004	0.304695
-0.00020015	0.305237
-0.0001999	0.305776
-0.00019965	0.30631
-0.0001994	0.30684
-0.00019915	0.307366
-0.0001989	0.307888
-0.00019865	0.308406
-0.0001984	0.30892
-0.00019815	0.30943
-0.0001979	0.309936
-0.00019765	0.310437
-0.0001974	0.310934
-0.00019715	0.311428
-0.0001969	0.311917
-0.00019665	0.312401
-0.0001964	0.312882
-0.00019615	0.313358
-0.000195899	0.313831
-0.000195649	0.314299
-0.000195399	0.314763
-0.000195149	0.315222
-0.000194899	0.315678
-0.000194649	0.316129
-0.000194399	0.316576
-0.000194149	0.317019
-0.000193899	0.317458
-0.000193649	0.317892
-0.000193399	0.318322
-0.000193149	0.318748
-0.000192899	0.31917
-0.000192649	0.319588
-0.000192399	0.320001
-0.000192149	0.32041
-0.000191899	0.320815
-0.000191649	0.321215
-0.000191399	0.321612
-0.000191149	0.322004
-0.000190899	0.322392
-0.000190649	0.322776
-0.000190399	0.323155
-0.000190149	0.323531
-0.000189899	0.323902
-0.000189649	0.324269
-0.000189399	0.324632
-0.000189149	0.32499
-0.000188899	0.325345
-0.000188649	0.325695
-0.000188399	0.326041
-0.000188149	0.326383
-0.000187898	0.32672
-0.000187648	0.327054
-0.000187398	0.327383
-0.000187148	0.327709
-0.000186898	0.32803
-0.000186648	0.328347
-0.000186398	0.32866
-0.000186148	0.328969
-0.000185898	0.329274
-0.000185648	0.329574
-0.000185398	0.329871
-0.000185148	0.330164
-0.000184898	0.330452
-0.000184648	0.330737
